Movie Title,Recommender rating,Training data average rating,Raw sim score,Training data number of ratings
birds-of-passage-2018,2.69,3.86,0.4069012,40
medusa-2021,2.69,3.15,0.40591088,10
casanova,2.69,2.86,0.40577906,11
how-to-build-a-better-boy,2.69,1.25,0.40573478,18
the-hobbit-the-battle-of-the-five-armies-extended-version,2.69,3.03,0.4055205,44
southern-comfort,2.69,3.82,0.40540832,31
unmasked-part-25,2.69,3.29,0.40533054,12
wild-bill-2011,2.69,3.41,0.40524092,11
demon,2.69,3.2,0.40460336,10
rampage,2.69,2.35,0.4043327,24
dont-go-in-the-house,2.69,3.27,0.40380746,24
south-park-not-suitable-for-children,2.69,3.3,0.4035846,10
blood-from-the-mummys-tomb,2.69,2.96,0.40324265,13
the-demon-1963,2.69,3.36,0.40303212,11
mutiny-on-the-bounty-1962,2.69,3.0,0.40296337,10
when-animals-dream,2.69,2.9,0.40276426,15
night-train-to-terror,2.69,2.4,0.4026544,15
inheritance-2020,2.69,2.22,0.40259743,20
barbershop-2-back-in-business,2.69,2.77,0.40256315,11
the-mortal-storm,2.69,3.75,0.4025631,18
wishmaster,2.69,2.93,0.40237024,37
the-longest-nite,2.69,3.41,0.40216058,11
bitter-lake-2015,2.69,4.07,0.40215683,14
barneys-version,2.69,3.58,0.401753,13
journey-to-the-west-conquering-the-demons,2.69,3.33,0.40165094,15
dhanak,2.69,3.5,0.40084058,10
sharknado-3-oh-hell-no,2.69,1.93,0.40014958,30
thunderheart,2.69,3.3,0.40006414,10
the-trial-2017-2,2.69,4.64,0.40005526,11
archipelago,2.69,3.33,0.39991072,12
playing,2.69,4.52,0.399816,24
island-of-the-fishmen,2.69,2.42,0.39953417,13
show-dogs,2.69,1.57,0.39947748,14
monrovia-indiana,2.69,3.77,0.39889044,11
the-fall-of-the-house-of-usher,2.69,4.06,0.3987612,25
the-pig-walks,2.69,2.21,0.39841706,14
serie-noire,2.69,4.0,0.39825228,11
le-amiche,2.69,3.15,0.39805228,10
life-of-crime,2.69,2.77,0.3973444,13
the-legacy,2.69,3.1,0.39731878,10
life-animated,2.69,3.63,0.39638925,26
madhouse,2.69,3.45,0.39620075,19
matangi-maya-mia,2.69,3.77,0.39581645,15
last-cannibal-world,2.69,3.14,0.39544463,11
big-mommas-like-father-like-son,2.69,1.96,0.39513078,14
battle-beyond-the-stars,2.68,3.05,0.39491653,11
pokemon-ranger-and-the-temple-of-the-sea,2.68,2.68,0.39464146,11
the-young-offenders,2.68,3.14,0.39458585,18
violet-2021,2.68,3.14,0.39446276,11
mystics-in-bali,2.68,3.35,0.39415827,17
compulsion,2.68,3.59,0.39387822,11
they-drive-by-night-1940,2.68,3.18,0.3936951,20
10-to-midnight,2.68,3.44,0.3934768,25
the-fifth-estate,2.68,2.22,0.3934388,30
underworld-usa,2.68,3.72,0.39331642,16
lego-batman-the-movie-dc-super-heroes-unite,2.68,2.97,0.39323154,16
music-in-darkness,2.68,2.75,0.3931647,12
invisible-life,2.68,3.99,0.39314443,35
the-land-before-time-v-the-mysterious-island,2.68,2.75,0.39277375,10
fullmetal-alchemist,2.68,1.86,0.3922186,11
lake-placid-vs-anaconda,2.68,1.12,0.39143598,12
bombay,2.68,3.88,0.39137524,12
daddys-deadly-darling,2.68,3.05,0.39083666,11
the-weekend-away,2.68,2.35,0.39035094,48
new-york-minute,2.68,2.37,0.39019743,27
a-short-story-2022,2.68,3.58,0.3889579,12
that-sugar-film,2.68,2.8,0.3889217,10
stuart-a-life-backwards,2.68,3.41,0.388912,16
crossing-delancey,2.68,3.55,0.38863733,21
just-another-girl-on-the-irt,2.68,3.46,0.38849115,14
the-killer-elite,2.68,2.84,0.3883871,16
clean-2022,2.68,2.65,0.38723576,10
how-i-live-now,2.68,2.74,0.38700694,29
an-unmarried-woman,2.68,4.19,0.38696676,18
coco-before-chanel,2.68,3.05,0.38677448,11
eros-massacre,2.68,4.0,0.3865546,12
kin-dza-dza,2.68,3.91,0.38646105,11
bubble,2.68,3.55,0.3862528,22
the-body-snatcher,2.68,3.52,0.38591963,22
space-is-the-place,2.68,3.55,0.38583362,20
area-51,2.68,1.6,0.38567707,10
saint-laurent,2.68,2.96,0.38550854,12
dust-devil,2.68,3.19,0.3851645,16
berlin-syndrome,2.68,3.07,0.38505897,37
shark-bait-2022,2.68,1.95,0.38490146,10
i-bury-the-living,2.68,3.58,0.3848788,12
carmen-jones,2.68,3.36,0.38473883,18
drive-me-crazy,2.68,2.57,0.38445684,27
drop-zone,2.68,2.75,0.38429007,12
accident-1967,2.68,3.68,0.38409954,11
the-white-reindeer,2.68,3.47,0.38405785,16
keane,2.68,3.46,0.38397598,12
zebraman,2.68,3.5,0.38395116,10
the-first-time-2012,2.68,2.58,0.38370487,30
time-trap-2017,2.68,2.6,0.38366237,20
what-have-i-done-to-deserve-this,2.68,3.29,0.38344455,14
the-major-and-the-minor,2.68,3.42,0.3832968,13
small-change,2.68,3.74,0.38320297,17
the-words,2.68,2.59,0.38290182,16
the-candy-snatchers,2.68,3.95,0.38242674,11
bombshell,2.68,3.18,0.38234794,11
butterfly-kisses-2018,2.68,2.67,0.38222283,12
the-postman-1994,2.68,3.61,0.38221473,22
born-into-brothels-calcuttas-red-light-kids,2.68,3.69,0.3818171,13
dead-end-2003,2.68,3.25,0.38171732,20
trick-or-treat-scooby-doo,2.68,2.93,0.3816934,15
the-second-best-exotic-marigold-hotel,2.68,2.73,0.38163355,11
christiane-f,2.68,3.46,0.3816049,40
frogs,2.68,3.03,0.38150403,15
fist-of-the-north-star,2.68,3.92,0.38122764,13
love-massacre,2.68,3.46,0.38081408,14
when-we-were-bullies,2.68,1.48,0.38069296,23
war-witch,2.68,3.35,0.38050398,10
erotic-ghost-story,2.68,3.14,0.3803662,11
the-catcher-was-a-spy,2.68,2.46,0.3803173,14
chud-ii-bud-the-chud,2.68,2.25,0.3797023,14
julias-eyes,2.68,3.09,0.3795663,17
beanie-mania,2.68,2.77,0.37940148,13
nate-bargatze-the-tennessee-kid,2.67,3.5,0.3792326,11
something-different,2.67,3.96,0.37901652,13
soul-survivors,2.67,1.42,0.37852564,12
yellowbrickroad,2.67,2.68,0.37797076,11
amulet,2.67,3.04,0.37770408,13
el-planeta,2.67,3.25,0.37762454,14
the-wretched,2.67,2.7,0.37752765,33
a-man-and-a-woman,2.67,3.07,0.37735233,15
the-blue-gardenia,2.67,3.35,0.37730986,10
if-i-cant-have-love-i-want-power,2.67,3.58,0.37579703,13
the-outwaters,2.67,2.1,0.37577254,10
the-privilege,2.67,1.65,0.37555736,10
storage-24,2.67,2.25,0.37486166,10
the-brain,2.67,2.98,0.37475705,20
sylvia-scarlett,2.67,3.08,0.37413004,18
hellraiser-deader,2.67,1.72,0.37358755,27
frenemies,2.67,1.71,0.37358728,21
am-i-ok,2.67,3.2,0.3731943,15
tiptoes,2.67,0.95,0.37299865,11
the-super-bob-einstein-movie,2.67,3.25,0.37297678,10
house-of-the-long-shadows,2.67,3.12,0.37280005,13
clean-shaven,2.67,3.5,0.37214345,24
love-guaranteed,2.67,2.06,0.37155914,17
terror-sisters,2.67,3.27,0.37144247,11
round-midnight,2.67,4.0,0.37075526,12
duelle,2.67,3.79,0.370719,24
the-bow,2.67,3.0,0.37065265,10
our-souls-at-night,2.67,3.35,0.37046883,10
drive-away-dolls,2.67,3.12,0.37029916,24
ice-cream-man,2.67,2.65,0.37024668,26
ted-k,2.67,2.95,0.37000534,10
desert-hearts,2.67,3.95,0.36999625,44
baxter-vera-baxter,2.67,3.25,0.36998555,10
honkytonk-man,2.67,3.88,0.36997607,12
gate-2-the-trespassers,2.67,2.9,0.36968476,10
my-little-eye,2.67,2.68,0.36962706,11
fools-paradise-2023,2.67,2.7,0.3693208,10
curve-2016,2.67,3.5,0.36867294,18
scream-blacula-scream,2.67,3.35,0.3685613,10
damage,2.67,3.16,0.3682192,19
paradise-love,2.67,3.62,0.36801088,16
mark-of-the-devil,2.67,3.46,0.36789674,13
the-mad-miss-manton,2.67,3.27,0.36787915,11
the-chipmunk-adventure,2.67,3.14,0.36760014,14
i-am-a-fugitive-from-a-chain-gang,2.67,4.1,0.36759782,30
open-windows,2.67,2.75,0.36739105,24
pootie-tang,2.67,2.69,0.3673023,24
advantageous,2.67,3.4,0.36678463,10
the-beast,2.67,3.21,0.36674508,14
two-is-a-family,2.67,3.23,0.36663535,11
trilogy-of-terror,2.67,3.26,0.36650616,27
jacquot,2.67,3.95,0.36646563,11
mysterious-object-at-noon,2.67,3.52,0.36632934,24
the-square-2013,2.67,3.76,0.36553353,17
kim-possible-so-the-drama,2.67,2.94,0.36542678,18
hes-out-there,2.67,2.27,0.36514133,13
the-countryman-and-the-cinematograph,2.67,2.3,0.36422372,10
the-in-between-2022,2.67,2.64,0.36419314,11
alien-from-la,2.67,2.53,0.36413664,15
scarecrows,2.67,2.61,0.36398202,19
the-doll,2.67,3.89,0.36359006,14
anatomy,2.66,2.71,0.3630448,14
hunted-2020,2.66,2.7,0.36299926,10
ponette,2.66,3.81,0.36295244,13
the-toolbox-murders,2.66,2.83,0.36292475,12
james-white,2.66,3.63,0.36228374,35
amityville-a-new-generation,2.66,2.55,0.36226338,11
the-seashell-and-the-clergyman,2.66,4.14,0.36217514,14
take-me-home-tonight,2.66,2.55,0.36214322,21
insidious-the-red-door,2.66,2.5,0.36195678,30
whatever-it-takes,2.66,2.25,0.36186302,12
taboo-1999,2.66,3.53,0.36178344,16
the-slayer,2.66,2.79,0.36105284,14
the-hitch-hiker,2.66,3.39,0.3609283,53
kolobos,2.66,2.82,0.36086893,17
berlin-alexanderplatz-2020,2.66,3.41,0.36082268,11
space-truckers,2.66,2.83,0.3608208,12
port-of-call,2.66,2.94,0.3604876,16
fallen-leaves-2023,2.66,3.54,0.35982835,35
best-wishes-warmest-regards-a-schitts-creek-farewell,2.66,4.5,0.3598065,12
friendly-beast,2.66,3.52,0.35961384,22
king-of-the-ants,2.66,3.1,0.35944945,10
henry-gambles-birthday-party,2.66,2.9,0.3585981,20
about-last-night-1986,2.66,2.85,0.3584924,10
lifeboat-2018,2.66,3.0,0.35828704,14
phantom-of-the-mall-erics-revenge,2.66,3.11,0.35821903,19
the-legend-of-boggy-creek,2.66,2.77,0.35817522,13
silent-night-2012,2.66,2.61,0.35773164,18
sharknado-5-global-swarming,2.66,1.86,0.35764664,14
wr-mysteries-of-the-organism,2.66,3.67,0.3576318,18
saturn-3,2.66,2.64,0.35759187,14
the-brown-bunny,2.66,3.47,0.35744086,49
money-talks,2.66,2.23,0.35716397,15
killer-nun,2.66,2.7,0.35712403,15
the-breaking-point,2.66,3.87,0.35701442,19
the-giant-spider-invasion,2.66,2.22,0.35696954,16
instinct,2.66,2.5,0.3565672,10
zigeunerweisen,2.66,3.45,0.35654145,10
uncle-peckerhead,2.66,3.29,0.35627025,14
come-and-get-it,2.66,3.85,0.356183,10
azor,2.66,3.5,0.35609287,12
threads,2.66,4.08,0.35600483,61
dirty-wars,2.66,3.15,0.3555339,13
bad-candy,2.66,2.05,0.3551003,10
luz-2018,2.66,3.21,0.35485178,26
all-nighter-2017,2.66,2.62,0.35476503,13
blind-womans-curse,2.66,3.21,0.354072,17
banana-2010,2.66,2.25,0.35374206,10
rome-armed-to-the-teeth,2.66,3.38,0.3533755,13
the-boy-next-door-2015,2.66,1.64,0.35336706,43
the-devil-and-daniel-johnston,2.66,4.02,0.35244942,32
the-private-life-of-a-cat,2.66,3.56,0.35242516,16
the-big-trail,2.66,4.0,0.3521269,11
happily-never-after,2.66,1.82,0.3518005,14
humanity-and-paper-balloons,2.66,3.95,0.35168362,10
kafka,2.66,3.36,0.3516485,11
made-for-each-other,2.66,2.7,0.35151964,10
one-direction-this-is-us,2.66,3.78,0.35142386,18
barbie-dolphin-magic,2.66,1.96,0.3514054,14
baskn-2015,2.66,3.22,0.35107058,27
spiritual-kung-fu,2.66,2.7,0.35092777,10
almost-human-2013,2.66,2.45,0.350049,10
the-importance-of-being-earnest,2.66,3.81,0.349846,16
them-2006,2.66,3.28,0.3498106,30
stripped-to-kill,2.66,2.68,0.34958214,11
the-strange-case-of-angelica,2.66,3.75,0.34942135,14
corridors-of-blood,2.66,3.23,0.3493351,11
total-eclipse,2.66,2.9,0.34933412,15
joy-division-2007,2.66,3.7,0.3490588,10
the-initiation,2.66,2.43,0.34905857,14
hair-wolf,2.66,3.54,0.34891692,14
other-side-of-the-box,2.66,3.69,0.34875527,18
a-dogs-purpose,2.66,2.73,0.34847322,62
barbie-princess-charm-school,2.66,3.69,0.34796768,18
moonlit-winter,2.66,4.05,0.3477236,11
ernest-goes-to-jail,2.65,2.88,0.34752637,13
etoile,2.65,3.65,0.3474205,10
blue-hawaii,2.65,2.89,0.34680116,14
the-morning-after,2.65,2.5,0.34650865,10
the-opposite-of-sex,2.65,3.05,0.3464611,21
fifty-shades-of-black,2.65,1.12,0.34601927,12
the-childhood-of-a-leader,2.65,3.28,0.345666,16
berlin-express,2.65,3.58,0.3455351,12
the-new-girlfriend-2014,2.65,3.07,0.34545702,15
believe-me-the-abduction-of-lisa-mcvey,2.65,2.86,0.34513447,11
the-hills-run-red,2.65,3.15,0.3448278,10
he-walked-by-night,2.65,3.67,0.34457928,15
valerie-and-her-week-of-wonders,2.65,3.43,0.3441519,62
the-thieves-2012,2.65,3.6,0.3441214,10
miracle-in-cell-no-7,2.65,3.79,0.34384692,12
until-the-light-takes-us,2.65,3.27,0.34380722,13
tina-2021,2.65,3.77,0.34369242,15
five-million-years-to-earth,2.65,3.38,0.3435486,16
luz-2019-2,2.65,3.15,0.343522,37
kizumonogatari-part-1-tekketsu,2.65,3.21,0.3433329,21
surge-2020,2.65,3.15,0.3429165,10
butterfield-8,2.65,2.7,0.34258074,10
song-of-love-1950,2.65,4.02,0.34235638,22
early-spring,2.65,3.68,0.34209967,19
20-days-in-mariupol,2.65,3.65,0.34209275,10
the-program-2015,2.65,2.46,0.34187192,12
that-darn-cat,2.65,3.0,0.3414764,11
street-angel,2.65,3.92,0.34133142,13
go-west,2.65,3.45,0.34099993,10
lorelei,2.65,3.14,0.34060356,11
suite-francaise,2.65,3.13,0.3402695,15
fake-blonde,2.65,4.54,0.33990192,14
kodachrome,2.65,3.0,0.33979398,18
foul-play,2.65,3.0,0.33942854,15
the-vietnam-war,2.65,4.68,0.33930284,11
superintelligence,2.65,1.97,0.33915475,18
a-christmas-tale,2.65,3.65,0.33891737,13
invocation-of-my-demon-brother,2.65,2.97,0.3388461,15
journey-to-the-center-of-the-earth,2.65,3.27,0.3384254,13
lemmy,2.65,3.8,0.3373775,15
picture-perfect,2.65,2.6,0.3359763,10
the-burden-2017,2.65,3.62,0.3354086,12
reign-of-terror,2.65,3.88,0.3352434,13
romance-1999,2.65,2.8,0.33494493,20
spasmo,2.65,3.45,0.3347336,11
the-forest-for-the-trees,2.65,3.75,0.33453384,14
death-line,2.65,3.27,0.33445346,24
mommie-dearest,2.65,2.95,0.33409846,42
night-tide,2.65,3.44,0.33407614,27
day-of-the-woman,2.65,2.64,0.333844,21
deadly-prey,2.65,2.93,0.33371195,15
dude-bro-party-massacre-iii,2.65,2.86,0.3336816,11
jennifer-eight,2.65,2.55,0.33356166,10
nightmare-1981,2.65,3.59,0.3333006,11
the-mortal-instruments-city-of-bones,2.65,1.88,0.33319843,49
glen-or-glenda,2.65,2.5,0.33248115,19
babenco-tell-me-when-i-die,2.65,3.95,0.3324497,11
sword-of-trust,2.65,3.21,0.3322507,21
gone-in-the-night-2022,2.65,2.25,0.33190376,12
adam-and-dog,2.64,3.31,0.33147562,13
class-of-1999,2.64,3.26,0.3314565,23
mirror-mirror,2.64,3.46,0.33144403,12
he-named-me-malala,2.64,2.95,0.33142743,11
desert-fury,2.64,3.12,0.3313309,12
the-smiling-lieutenant,2.64,3.76,0.33131462,17
goke-body-snatcher-from-hell,2.64,3.47,0.3311014,18
the-phantom-tollbooth,2.64,3.47,0.33108884,17
run-of-the-arrow,2.64,3.8,0.33100098,10
macao,2.64,3.3,0.33098286,10
the-fresh-prince-of-bel-air-reunion,2.64,3.91,0.3306837,16
le-jour-se-leve,2.64,3.84,0.3304598,19
quatermass-and-the-pit,2.64,3.4,0.3303883,26
sadako-vs-kayako,2.64,2.2,0.33030736,28
the-legend-of-the-stardust-brothers,2.64,3.75,0.33019662,12
babes-in-toyland-1986,2.64,2.21,0.3298331,17
jenny-slate-stage-fright,2.64,3.43,0.32924223,21
sound-of-my-voice,2.64,3.52,0.32918835,21
summer-of-42,2.64,3.09,0.32860035,16
sightless,2.64,2.05,0.32745177,10
blood-and-bone,2.64,2.55,0.32735038,10
aziz-ansari-live-at-madison-square-garden,2.64,3.27,0.32710445,11
viva,2.64,3.33,0.32646155,15
kung-fu-yoga,2.64,2.17,0.3262877,12
klondike-2022,2.64,3.15,0.32542044,10
keep-sweet-pray-and-obey-2022,2.64,3.67,0.32501614,18
cat-soup,2.64,4.07,0.3249964,21
99-river-street,2.64,3.77,0.3249394,15
glitter,2.64,1.54,0.3249041,12
ju-on-the-curse,2.64,3.09,0.3248058,22
a-day-to-die,2.64,1.3,0.324163,10
brink-of-life,2.64,3.88,0.32409278,12
children-of-the-corn-iii-urban-harvest,2.64,2.64,0.32389006,11
the-47-ronin,2.64,3.8,0.32332814,15
what-have-they-done-to-your-daughters,2.64,3.77,0.32320422,13
amityville-3d,2.64,2.15,0.3229676,20
werewolf,2.64,1.17,0.3228594,12
too-late-for-tears,2.64,3.25,0.32279772,14
islands-of-fire,2.64,3.92,0.3219996,12
barbie-and-the-magic-of-pegasus,2.64,3.38,0.32198074,17
all-i-desire,2.64,3.73,0.32158202,11
1985-2018,2.64,3.45,0.32126528,10
sand-castle-2017,2.64,2.73,0.32118458,11
apocalypse-after,2.64,3.0,0.3204944,10
the-intruder-1962,2.64,3.92,0.32042217,13
beauty-and-the-beast-2014,2.64,2.5,0.32026705,11
la-chienne,2.64,3.7,0.3200249,15
amityville-the-awakening,2.64,1.91,0.3197505,22
sun-dont-shine,2.64,3.33,0.31952822,18
act-da-fool,2.64,3.41,0.31933737,11
pyaasa,2.64,4.07,0.3192631,23
the-vanishing-of-sidney-hall,2.64,2.5,0.31925097,16
three-colours-white,2.64,3.45,0.3188059,38
rainbow-dance,2.64,3.68,0.3187716,14
wild-zero,2.64,3.15,0.31861654,13
the-kingdom,2.64,3.88,0.31854385,20
let-us-prey,2.64,2.91,0.3185057,17
lemon-1969,2.64,2.32,0.31839317,11
the-child-1977,2.64,3.36,0.3183747,11
cosmos-a-personal-voyage,2.64,4.75,0.31831783,10
the-man-from-london,2.64,3.91,0.3182635,17
caramel,2.64,3.7,0.31798172,10
barbie-in-a-mermaid-tale,2.64,3.3,0.3179194,22
the-race-2019,2.64,2.86,0.31786647,11
yokai-monsters-100-monsters,2.64,3.06,0.31770515,16
martin-eden-2019,2.64,3.56,0.31757018,31
terror-train,2.64,2.89,0.3174832,36
the-boy-with-green-hair,2.64,3.23,0.3174125,11
at-land,2.64,3.85,0.3171093,33
white-sands,2.64,3.18,0.31601828,11
fantomas,2.63,4.25,0.31573784,10
monica-and-friends-bonds,2.63,3.32,0.31530532,20
from-the-life-of-the-marionettes,2.63,3.41,0.3152306,11
lonesome,2.63,3.93,0.31477836,23
the-chase-1966-4,2.63,3.53,0.31379882,18
steamboy,2.63,3.12,0.31376344,21
love-liza,2.63,3.58,0.313103,24
patlabor-the-movie,2.63,3.6,0.31308046,24
genocide-1968,2.63,3.17,0.31291708,12
terra-formars,2.63,3.0,0.3128234,11
the-x-from-outer-space,2.63,2.88,0.31248492,12
naked-killer,2.63,3.4,0.31219843,15
haunted-honeymoon,2.63,2.46,0.31203493,12
moebius-2013,2.63,3.47,0.31185943,16
last-night,2.63,3.41,0.3118134,11
chillerama,2.63,2.65,0.31103998,10
the-last-starfighter,2.63,3.09,0.31067863,27
elena-2013,2.63,3.62,0.31018263,20
comingled-containers,2.63,3.53,0.31018192,16
iq,2.63,2.64,0.30999509,14
death-game,2.63,3.55,0.30928645,19
13-game-of-death,2.63,2.7,0.3090252,10
la-llorona-2019,2.63,3.54,0.3084606,36
the-accidental-spy,2.63,2.5,0.3082946,11
shadows-in-paradise,2.63,4.12,0.30767855,16
the-first-slam-dunk,2.63,3.96,0.3072502,14
puella-magi-madoka-magica-the-movie-part-ii-eternal,2.63,3.88,0.30710828,12
dr-mabuse-the-gambler,2.63,3.93,0.30708662,30
platform,2.63,3.85,0.3070799,20
pushover,2.63,3.54,0.30651253,14
under-wraps,2.63,2.55,0.30648077,11
street-scene,2.63,3.86,0.30632642,14
handsome-a-netflix-mystery-movie,2.63,2.46,0.30607337,12
49th-parallel,2.63,3.57,0.30601043,15
film:96932,2.63,3.92,0.30562946,19
tout-va-bien,2.63,3.28,0.30557358,16
nightmare-1964,2.63,3.45,0.30529556,10
rancho-notorious,2.63,3.47,0.30503094,19
the-cheetah-girls-2,2.63,2.69,0.30499285,16
endless-love-2014,2.63,2.32,0.30476373,11
long-weekend,2.63,3.61,0.30457354,32
carandiru,2.63,4.06,0.3042212,24
alien-xmas,2.63,3.09,0.30419594,11
walk-of-shame,2.63,2.28,0.30337927,32
nothing-to-hide-2018,2.63,3.04,0.30265993,14
mektoub-my-love-canto-uno,2.63,3.0,0.3021447,11
a-colt-is-my-passport,2.63,3.72,0.30213368,20
happiness-2017,2.63,2.72,0.3019781,16
honeydew,2.63,1.92,0.301889,13
stray-cat-rock-delinquent-girl-boss,2.63,3.67,0.30180192,12
pin,2.63,3.32,0.30152488,20
one-million-years-bc,2.63,2.77,0.30078262,11
monster-hunter,2.63,3.07,0.3007188,15
smithereens,2.63,3.62,0.30067575,26
the-big-clock,2.63,3.79,0.30061468,17
the-element-of-crime,2.63,3.33,0.3000875,21
young-guns-ii,2.62,2.68,0.29978332,11
jeepers-creepers-reborn,2.62,1.17,0.29954687,23
the-wedding-march,2.62,3.7,0.29920512,10
crying-freeman,2.62,2.91,0.29850054,11
barbie-a-fashion-fairytale,2.62,3.85,0.29805568,13
the-thing-about-harry,2.62,2.9,0.29792356,10
the-hourglass-sanatorium,2.62,4.0,0.2976258,25
the-black-belly-of-the-tarantula,2.62,3.14,0.29750323,21
rascal-does-not-dream-of-bunny-girl-senpai,2.62,3.68,0.29684883,11
saved,2.62,3.35,0.2967463,39
hell-house-llc-iii-lake-of-fire,2.62,2.42,0.2967398,13
blood-of-the-beasts,2.62,3.83,0.29664215,12
mausoleum,2.62,3.15,0.29619905,13
walk-cheerfully,2.62,2.85,0.29615477,10
des-2020,2.62,3.69,0.29608792,13
arcade,2.62,3.05,0.29592198,10
girl-vs-monster,2.62,2.4,0.29526052,15
in-front-of-your-face,2.62,3.5,0.29525334,21
eternity-and-a-day,2.62,4.23,0.2947522,28
starstruck-2010,2.62,2.64,0.29448062,36
the-beast-within,2.62,2.82,0.293913,11
dark-habits,2.62,3.39,0.29387778,18
shattered,2.62,3.0,0.29313058,12
paris-05-59-theo-hugo,2.62,3.35,0.29244265,10
wittgenstein,2.62,3.5,0.292082,14
the-learning-tree,2.62,3.59,0.29170966,11
norikos-dinner-table,2.62,3.87,0.29100758,27
under-the-tuscan-sun,2.62,3.14,0.29038912,29
baron-blood,2.62,3.03,0.29015875,17
the-traitor-2019,2.62,3.65,0.29008293,23
ariana-grande-excuse-me-i-love-you,2.62,3.03,0.2899294,29
gargoyles,2.62,2.65,0.2898646,10
unlawful-entry,2.62,3.26,0.28979355,19
custody-2018,2.62,3.58,0.28970218,30
in-the-darkness-of-time,2.62,4.22,0.28960097,16
nil-by-mouth,2.62,3.54,0.28945014,14
yokai-monsters-spook-warfare,2.62,3.5,0.2891207,11
tough-guys-dont-dance,2.62,2.95,0.2890231,10
gia,2.62,3.64,0.28898072,36
after-last-season,2.62,2.2,0.28893676,15
the-selfish-giant-2013,2.62,3.91,0.2888756,17
my-golden-days,2.62,3.23,0.2888134,11
gold-2022,2.62,2.33,0.28876427,20
jimmys-hall,2.62,2.92,0.28871706,13
debt-collectors,2.62,2.91,0.2886138,11
elle-fannings-fan-fantasy,2.62,3.81,0.2886017,13
frownland,2.62,3.71,0.28855532,12
din-of-celestial-birds,2.62,3.0,0.2883659,10
day-of-the-outlaw,2.62,4.22,0.28826284,20
the-so-called-caryatids,2.62,3.45,0.28825116,10
the-haunting-of-molly-hartley,2.62,1.5,0.28819773,10
urotsukidoji-legend-of-the-overfiend,2.62,2.67,0.28803313,12
i-used-to-go-here,2.62,2.97,0.28779784,17
bad-girls-go-to-hell,2.62,3.25,0.2876823,20
uski-roti,2.62,3.77,0.287487,11
7-prisoners,2.62,3.53,0.2862336,18
grandmas-reading-glass,2.62,2.75,0.286125,10
barbie-fairytopia-mermaidia,2.62,2.64,0.28568622,11
the-neon-bible,2.62,3.4,0.28548115,10
bye-bye-morons,2.62,3.82,0.28525957,11
fresh-kill-1994,2.62,3.4,0.28449452,10
the-janes,2.62,3.63,0.28442544,15
crimson-gold,2.61,4.05,0.28334343,11
mikey,2.61,3.04,0.28327346,12
fausto-2018,2.61,3.23,0.28318918,11
pretty-maids-all-in-a-row,2.61,3.33,0.28318715,12
violet-evergarden-eternity-and-the-auto-memory-doll,2.61,3.43,0.2831246,14
heartburn,2.61,3.12,0.2826557,20
isolation,2.61,3.18,0.28259155,11
the-tomb-of-ligeia,2.61,3.18,0.2825583,20
choose-love-2023,2.61,1.5,0.28241223,10
olivia-1951,2.61,3.55,0.28193754,11
7-men-from-now,2.61,3.85,0.2812966,17
hitch-hike,2.61,3.79,0.28097475,12
rouge,2.61,3.79,0.28085443,17
a-turtles-tale-sammys-adventures,2.61,2.25,0.2807781,12
evil-dead-trap,2.61,3.42,0.2806594,36
topsy-turvy,2.61,3.69,0.2804484,13
the-day-of-the-triffids-1962,2.61,2.85,0.2801953,10
new-year-new-you,2.61,2.96,0.27957818,12
limbo-2021,2.61,3.67,0.27945545,18
spacehunter-adventures-in-the-forbidden-zone,2.61,3.2,0.2793951,10
in-praise-of-love,2.61,3.2,0.27925882,10
the-woman-in-red,2.61,2.17,0.2791322,12
tarnation,2.61,3.77,0.2790815,11
tiger-king,2.61,3.12,0.2788016,12
toute-une-nuit,2.61,3.92,0.27862325,13
of-time-and-the-city,2.61,4.04,0.27844882,13
the-phenom,2.61,3.0,0.27816662,10
the-untold-story,2.61,3.37,0.27757335,19
manos-the-hands-of-fate,2.61,1.48,0.27742913,51
the-scarlet-empress,2.61,3.91,0.27709532,34
the-pirate,2.61,3.47,0.2767964,18
the-man-from-hong-kong,2.61,3.65,0.27652928,20
lamb-2015,2.61,3.14,0.276183,11
cold-tropics,2.61,4.0,0.27600226,13
day-of-the-fight,2.61,2.5,0.27595198,19
